Time,Vab,Vbc,Ia1,Ia2
0.043207,0.0,0.0,-7.6271405,2.9214106
0.043208,-408.74405,408.74405,-7.5675726,2.8728313
0.043209,-408.74353,408.74353,-9.219917,2.8241704
0.04321,-408.74307,408.74307,-11.124867,2.7753754
0.043211,-408.74258,408.74258,-12.766144,2.7263842
0.043212,-408.74213,408.74213,-14.406472,2.6771474
0.043213,-408.74164,408.74164,-16.045742,2.6276088
0.043214,-408.74112,408.74112,-17.683846,2.5777194
0.043215,-408.74063,408.74063,-19.320677,2.5274248
0.043216,0.0,408.74033,-20.956125,2.4766757
0.043217,0.0,408.73984,-18.856821,2.4254887
0.043218,0.0,408.7394,-16.728573,2.373925
0.043219,0.0,408.73895,-14.953318,2.3220682
0.04322,0.0,408.7385,-13.176764,2.2699711
0.043221,0.0,408.73804,-11.3990345,2.217708
0.043222,0.0,408.73758,-9.6202545,2.1653328
0.043223,0.0,0.0,-7.8405485,2.112917
0.043224,0.0,0.0,-8.724154,2.0604656
0.043225,0.0,0.0,-8.604225,2.0079887
0.043226,0.0,0.0,-8.525376,1.9554695
0.043227,0.0,0.0,-8.445803,1.9029331
0.043228,0.0,0.0,-8.365515,1.8503654
0.043229,0.0,0.0,-8.284521,1.7977883
0.04323,0.0,0.0,-8.202831,1.7451906
0.043231,0.0,0.0,-8.120454,1.6925914
0.043232,0.0,0.0,-8.037397,1.6399825
0.043233,0.0,0.0,-7.953672,1.5873802
0.043234,0.0,0.0,-7.869286,1.5347782
0.043235,0.0,0.0,-7.78425,1.4821913
0.043236,0.0,0.0,-7.698572,1.4296151
0.043237,0.0,408.73993,-7.6122627,1.3770622
0.043238,0.0,408.7392,-5.898199,1.3245603
0.043239,0.0,408.7388,-2.5323582,1.2721992
0.04324,0.0,408.73837,-0.74124044,1.2200577
0.043241,0.0,408.73798,1.050136,1.1682112
0.043242,-408.73755,408.73755,2.8416455,1.1167079
0.043243,-408.73712,408.73712,1.227015,1.0655563
0.043244,-408.73666,408.73666,-0.38772961,1.0147064
0.043245,-408.73624,408.73624,-2.002482,0.9640981
0.043246,-408.73575,408.73575,-3.6171355,0.9136814
0.043247,-408.7353,408.7353,-5.2315836,0.8633975
0.043248,-408.7348,408.7348,-6.8457203,0.8131963
0.043249,-408.7343,408.7343,-8.459438,0.7630205
0.04325,-408.73383,408.73383,-10.072633,0.71282
0.043251,0.0,0.0,-11.685195,0.6625388
0.043252,0.0,0.0,-11.110195,0.6121679
0.043253,0.0,0.0,-10.990753,0.56170774
0.043254,0.0,0.0,-10.897881,0.511178
0.043255,0.0,0.0,-10.804221,0.4605716
0.043256,0.0,0.0,-10.709784,0.4099052
0.043257,0.0,0.0,-10.614578,0.3591739
0.043258,0.0,390.9176,-10.518615,0.30839238
0.043259,0.0,390.9171,-8.810352,0.25758758
0.04326,0.0,390.91672,-6.7734833,0.20682581
0.043261,0.0,390.9163,-5.0465946,0.15617032
0.043262,0.0,390.91586,-3.319231,0.105684
0.043263,0.0,390.9154,-1.5915136,0.0554235
0.043264,-390.91495,390.91495,0.13643627,0.0054504317
0.043265,-390.91486,390.91486,-1.3931286,-0.044239633
0.043266,-390.91403,390.91403,-1.6990488,-0.09365855
0.043267,-390.91354,390.91354,-4.452182,-0.14288409
0.043268,-390.91306,390.91306,-5.981544,-0.19195537
0.043269,-390.91254,390.91254,-7.51061,-0.24095793
0.04327,-390.91205,390.91205,-9.039279,-0.28991142
0.043271,-390.91153,390.91153,-10.567449,-0.3388948
0.043272,-390.911,390.911,-12.09502,-0.38793248
0.043273,0.0,0.0,-13.621892,-0.43709785
0.043274,0.0,0.0,-12.603045,-0.48637146
0.043275,0.0,0.0,-12.43779,-0.53576374
0.043276,0.0,0.0,-12.333343,-0.585235
0.043277,0.0,0.0,-12.228083,-0.6348091
0.043278,0.0,0.0,-12.122024,-0.6844531
0.043279,0.0,0.0,-12.015173,-0.73418593
0.04328,0.0,0.0,-11.907543,-0.7839793
0.043281,0.0,0.0,-11.799144,-0.83384764
0.043282,0.0,0.0,-11.689986,-0.88376683
0.043283,0.0,0.0,-11.580082,-0.93374777
0.043284,0.0,0.0,-11.46944,-0.9837694
0.043285,0.0,0.0,-11.358072,-1.03384
0.043286,0.0,0.0,-11.24599,-1.0839407
0.043287,-390.9134,390.9134,-11.1332035,-1.1340778
0.043288,-390.9126,390.9126,-12.741015,-1.184267
0.043289,-390.91217,390.91217,-15.498226,-1.2345839
0.04329,-390.9117,390.9117,-17.01208,-1.2850896
0.043291,-390.91122,390.91122,-18.524958,-1.3358451
0.043292,-390.91077,390.91077,-20.036762,-1.3868874
0.043293,-390.91028,390.91028,-21.547394,-1.4382744
0.043294,-390.9098,390.9098,-23.056753,-1.4900445
0.043295,0.0,390.9096,-24.564741,-1.5422531
0.043296,0.0,390.9091,-22.210482,-1.5948675
0.043297,0.0,390.9087,-19.757425,-1.6478262
0.043298,0.0,390.9083,-18.003393,-1.7010328
0.043299,0.0,390.90787,-16.248127,-1.7544409
0.0433,0.0,390.90744,-14.491754,-1.8079726
0.043301,0.0,0.0,-12.734393,-1.8615792
0.043302,0.0,0.0,-13.061865,-1.915225
0.043303,0.0,0.0,-12.8980255,-1.9689118
0.043304,0.0,0.0,-12.767081,-2.0226328
0.043305,0.0,0.0,-12.635391,-2.0763812
0.043306,0.0,0.0,-12.502969,-2.130151
0.043307,0.0,0.0,-12.369827,-2.1839352
0.043308,-408.74387,408.74387,-12.235977,-2.2377276
0.043309,-408.74335,408.74335,-13.823273,-2.2915537
0.04331,-408.7429,408.7429,-15.610743,-2.3454616
0.043311,-408.7424,408.7424,-17.177826,-2.3995113
0.043312,-408.7419,408.7419,-18.744003,-2.4537494
0.043313,-408.74142,408.74142,-20.309172,-2.50823
0.043314,-408.7409,408.7409,-21.873228,-2.5629992
0.043315,-408.74042,408.74042,-23.43607,-2.6181102
0.043316,-408.73987,408.73987,-24.997595,-2.6736085
0.043317,0.0,408.73987,-26.557697,-2.7295463
0.043318,0.0,408.73917,-23.61804,-2.785885
0.043319,0.0,408.73874,-20.475527,-2.8425403
0.04332,0.0,408.7383,-18.624905,-2.8994045
0.043321,0.0,408.73788,-16.773083,-2.9564242
0.043322,0.0,408.73743,-14.92019,-3.0135224
0.043323,0.0,0.0,-13.066359,-3.0706432
0.043324,0.0,0.0,-13.99001,-3.1277645
0.043325,0.0,0.0,-13.749847,-3.1848893
0.043326,0.0,0.0,-13.596855,-3.242019
0.043327,0.0,0.0,-13.443142,-3.2991366
0.043328,0.0,0.0,-13.288722,-3.3562438
0.043329,0.0,0.0,-13.133611,-3.413326
0.04333,0.0,0.0,-12.977821,-3.4703825
0.043331,0.0,0.0,-12.821369,-3.5274005
0.043332,0.0,0.0,-12.664269,-3.5843782
0.043333,0.0,0.0,-12.506535,-3.6413038
0.043334,0.0,0.0,-12.34818,-3.6981745
0.043335,0.0,0.0,-12.189221,-3.7549796
0.043336,0.0,0.0,-12.029672,-3.8117156
0.043337,0.0,408.7398,-11.869547,-3.8683724
0.043338,0.0,408.73914,-10.140283,-3.9249167
0.043339,0.0,408.73874,-6.7104044,-3.9812613
0.04334,0.0,408.73834,-4.8456693,-4.037322
0.043341,0.0,408.7379,-2.9807482,-4.0930243
0.043342,0.0,408.73752,-1.1157725,-4.1483145
0.043343,-408.7375,408.7375,0.7491275,-4.2031217
0.043344,-408.73663,408.73663,-2.6199267,-4.257489
0.043345,-408.73618,408.73618,-5.672334,-4.311494
0.043346,-408.73572,408.73572,-7.2142262,-4.365244
0.043347,-408.73523,408.73523,-8.756022,-4.4187694
0.043348,-408.73474,408.73474,-10.297621,-4.4721417
0.043349,-408.73425,408.73425,-11.838921,-4.5253954
0.04335,-408.73373,408.73373,-13.379821,-4.578598
0.043351,0.0,0.0,-14.920219,-4.631785
0.043352,0.0,0.0,-14.264031,-4.68498
0.043353,0.0,0.0,-14.047827,-4.738165
0.043354,0.0,0.0,-13.883212,-4.7913313
0.043355,0.0,0.0,-13.717961,-4.844472
0.043356,0.0,0.0,-13.552092,-4.8975797
0.043357,0.0,0.0,-13.385615,-4.9506474
0.043358,0.0,390.9175,-13.21855,-5.0036674
0.043359,0.0,390.91705,-11.448815,-5.056603
0.04336,0.0,390.91666,-9.364356,-5.1093936
0.043361,0.0,390.91623,-7.566898,-5.161968
0.043362,0.0,390.9158,-5.76915,-5.2142687
0.043363,0.0,390.91537,-3.9712381,-5.26623
0.043364,-390.91504,390.91504,-2.173289,-5.317795
0.043365,-390.91443,390.91443,-4.17244,-5.3689704
0.043366,-390.91397,390.91397,-6.0703464,-5.419809
0.043367,-390.91348,390.91348,-7.5304003,-5.470381
0.043368,-390.913,390.913,-8.990407,-5.5207253
0.043369,-390.91248,390.91248,-10.45027,-5.570901
0.04337,-390.91196,390.91196,-11.909893,-5.620949
0.043371,-390.91144,390.91144,-13.369181,-5.670925
0.043372,-390.91092,390.91092,-14.828036,-5.720871
0.043373,0.0,0.0,-16.286366,-5.7708416
0.043374,0.0,0.0,-15.181945,-5.8208303
0.043375,0.0,0.0,-14.900641,-5.8708305
0.043376,0.0,0.0,-14.728197,-5.9208136
0.043377,0.0,0.0,-14.555137,-5.9707894
0.043378,0.0,0.0,-14.381475,-6.0207343
0.043379,0.0,0.0,-14.207228,-6.070656
0.04338,0.0,0.0,-14.032411,-6.120533
0.043381,0.0,0.0,-13.8570385,-6.17037
0.043382,0.0,0.0,-13.681127,-6.220149
0.043383,0.0,0.0,-13.50469,-6.2698727
0.043384,0.0,0.0,-13.327744,-6.3195243
0.043385,0.0,0.0,-13.150305,-6.369105
0.043386,0.0,0.0,-12.972386,-6.4186
0.043387,-390.91336,390.91336,-12.794005,-6.468009
0.043388,-390.91257,390.91257,-14.3831215,-6.517351
0.043389,-390.91214,390.91214,-16.963648,-6.5666957
0.04339,-390.91168,390.91168,-18.412653,-6.616105
0.043391,-390.91122,390.91122,-19.860947,-6.665634
0.043392,-390.91074,390.91074,-21.308434,-6.7153225
0.043393,-390.91025,390.91025,-22.75502,-6.7652235
0.043394,-390.90976,390.90976,-24.200611,-6.815377
0.043395,-390.90927,390.90927,-25.64511,-6.8658347
0.043396,0.0,390.90936,-27.088423,-6.9166365
0.043397,0.0,390.90863,-23.973894,-6.9677477
0.043398,0.0,390.90823,-20.522985,-7.0190697
0.043399,0.0,390.90784,-18.70491,-7.070498
0.0434,0.0,390.90744,-16.885918,-7.1219735
0.043401,0.0,0.0,-15.066133,-7.1734276
0.043402,0.0,0.0,-15.384003,-7.224841
0.043403,0.0,0.0,-15.138128,-7.276199
0.043404,0.0,0.0,-14.945364,-7.327507
0.043405,0.0,0.0,-14.752064,-7.3787436
0.043406,0.0,0.0,-14.558243,-7.4299145
0.043407,0.0,0.0,-14.363919,-7.4809985
0.043408,-408.7438,408.7438,-14.169109,-7.5319996
0.043409,-408.7433,408.7433,-15.700307,-7.582932
0.04341,-408.74283,408.74283,-17.38861,-7.63385
0.043411,-408.74237,408.74237,-18.89542,-7.6848054
0.043412,-408.74188,408.74188,-20.401562,-7.735849
0.043413,-408.74136,408.74136,-21.906937,-7.7870274
0.043414,-408.74088,408.74088,-23.411448,-7.838392
0.043415,-408.74036,408.74036,-24.914993,-7.8899884
0.043416,-408.73984,408.73984,-26.417475,-7.9418674
0.043417,0.0,408.73956,-27.918797,-7.994074
0.043418,0.0,408.73907,-25.682402,-8.046587
0.043419,0.0,408.73868,-23.355598,-8.099342
0.04342,0.0,408.73825,-21.44694,-8.152249
0.043421,0.0,408.73782,-19.537241,-8.205253
0.043422,0.0,408.73737,-17.62664,-8.258274
0.043423,0.0,0.0,-15.715267,-8.311256
0.043424,0.0,0.0,-16.69138,-8.364179
0.043425,0.0,0.0,-16.352394,-8.417041
0.043426,0.0,0.0,-16.142384,-8.469846
0.043427,0.0,0.0,-15.931829,-8.5225725
0.043428,0.0,0.0,-15.720753,-8.575224
0.043429,0.0,0.0,-15.509171,-8.627781
0.04343,0.0,0.0,-15.2971,-8.6802435
0.043431,0.0,0.0,-15.084559,-8.732596
0.043432,0.0,0.0,-14.871568,-8.784838
0.043433,0.0,0.0,-14.658142,-8.836954
0.043434,0.0,0.0,-14.444301,-8.888941
0.043435,0.0,0.0,-14.2300625,-8.940786
0.043436,0.0,0.0,-14.015444,-8.992486
0.043437,0.0,408.7398,-13.800464,-9.044027
0.043438,0.0,408.73914,-12.054042,-9.095379
0.043439,0.0,408.73877,-8.600588,-9.146451
0.04344,0.0,408.73837,-6.681658,-9.197161
0.043441,0.0,408.73798,-4.762765,-9.247431
0.043442,-408.73773,408.73773,-2.8440437,-9.297208
0.043443,-408.7371,408.7371,-5.2143884,-9.3464985
0.043444,-408.73663,408.73663,-7.3869133,-9.39537
0.043445,-408.73618,408.73618,-8.87536,-9.443894
0.043446,-408.73572,408.73572,-10.363938,-9.492118
0.043447,-408.73523,408.73523,-11.852553,-9.540096
0.043448,-408.73474,408.73474,-13.3411045,-9.587874
0.043449,-408.73425,408.73425,-14.829495,-9.635509
0.04345,-408.73373,408.73373,-16.317627,-9.6830435
0.043451,0.0,0.0,-17.805403,-9.730534
0.043452,0.0,0.0,-17.083824,-9.777982
0.043453,0.0,0.0,-16.794188,-9.825385
0.043454,0.0,0.0,-16.577402,-9.872719
0.043455,0.0,0.0,-16.36014,-9.919988
0.043456,0.0,0.0,-16.142422,-9.967171
0.043457,0.0,0.0,-15.924264,-10.014271
0.043458,0.0,390.9175,-15.705685,-10.061269
0.043459,0.0,390.91708,-13.888479,-10.108136
0.04346,0.0,390.9167,-11.781595,-10.154803
0.043461,0.0,390.9163,-9.933148,-10.201206
0.043462,0.0,390.91586,-8.08459,-10.247278
0.043463,0.0,390.91544,-6.236051,-10.29296
0.043464,-390.91534,390.91534,-4.3876595,-10.338187
0.043465,-390.9145,390.9145,-7.275886,-10.382988
0.043466,-390.914,390.914,-9.81341,-10.427432
0.043467,-390.9135,390.9135,-11.223532,-10.471609
0.043468,-390.91302,390.91302,-12.633692,-10.515551
0.043469,-390.9125,390.9125,-14.0437975,-10.559319
0.04347,-390.912,390.912,-15.453755,-10.602948
0.043471,-390.91147,390.91147,-16.863472,-10.6465
0.043472,-390.91092,390.91092,-18.272856,-10.690007
0.043473,0.0,0.0,-19.681814,-10.733528
0.043474,0.0,0.0,-18.503366,-10.777052
0.043475,0.0,0.0,-18.132557,-10.820572
0.043476,0.0,0.0,-17.911062,-10.864055
0.043477,0.0,0.0,-17.68907,-10.907512
0.043478,0.0,0.0,-17.466597,-10.950915
0.043479,0.0,0.0,-17.243662,-10.994273
0.04348,0.0,0.0,-17.02028,-11.037562
0.043481,0.0,0.0,-16.796474,-11.080787
0.043482,0.0,0.0,-16.572258,-11.123926
0.043483,0.0,0.0,-16.347652,-11.166983
0.043484,0.0,0.0,-16.122675,-11.209938
0.043485,0.0,0.0,-15.897344,-11.252793
0.043486,0.0,0.0,-15.671677,-11.29553
0.043487,-390.9134,390.9134,-15.445692,-11.338149
0.043488,-390.91266,390.91266,-17.010925,-11.380668
0.043489,-390.9122,390.9122,-19.422981,-11.423152
0.04349,-390.91174,390.91174,-20.824835,-11.465662
0.043491,-390.9113,390.9113,-22.226141,-11.508251
0.043492,-390.9108,390.9108,-23.626806,-11.550958
0.043493,-390.9103,390.9103,-25.02674,-11.593834
0.043494,-390.90982,390.90982,-26.425848,-11.63692
0.043495,-390.90933,390.90933,-27.82404,-11.6802635
0.043496,0.0,390.90915,-29.221222,-11.723907
0.043497,0.0,390.90866,-26.828794,-11.767827
0.043498,0.0,390.90826,-24.25874,-11.811949
0.043499,0.0,390.90787,-22.395027,-11.856184
0.0435,0.0,390.90747,-20.53047,-11.900475
0.043501,0.0,0.0,-18.665195,-11.944749
0.043502,0.0,0.0,-19.025002,-11.988989
0.043503,0.0,0.0,-18.711596,-12.033177
0.043504,0.0,0.0,-18.473576,-12.077322
0.043505,0.0,0.0,-18.2351,-12.121396
0.043506,0.0,0.0,-17.99619,-12.165406
0.043507,0.0,0.0,-17.756859,-12.209329
0.043508,-408.7438,408.7438,-17.517132,-12.253168
0.043509,-408.74332,408.74332,-18.999304,-12.296934
0.04351,-408.74286,408.74286,-20.578976,-12.340683
0.043511,-408.74237,408.74237,-22.04115,-12.3844595
0.043512,-408.74188,408.74188,-23.502758,-12.428317
0.043513,-408.7414,408.7414,-24.963707,-12.4723
0.043514,-408.74088,408.74088,-26.423899,-12.516457
0.043515,-408.74036,408.74036,-27.883238,-12.560833
0.043516,-408.73984,408.73984,-29.341627,-12.605478
0.043517,-408.7393,408.7393,-30.79897,-12.650436
0.043518,0.0,408.73932,-32.25517,-12.695756
0.043519,0.0,408.73865,-29.19726,-12.741396
0.04352,0.0,408.73825,-25.76182,-12.787265
0.043521,0.0,408.73782,-23.808174,-12.833251
0.043522,0.0,408.7374,-21.853643,-12.879296
0.043523,0.0,0.0,-19.898367,-12.9253235
0.043524,0.0,0.0,-20.97514,-12.971329
0.043525,0.0,0.0,-20.549936,-13.017298
0.043526,0.0,0.0,-20.296099,-13.063245
0.043527,0.0,0.0,-20.041748,-13.109135
0.043528,0.0,0.0,-19.786905,-13.15498
0.043529,0.0,0.0,-19.531588,-13.20075
0.04353,0.0,0.0,-19.275818,-13.246454
0.043531,0.0,0.0,-19.019617,-13.292066
0.043532,0.0,0.0,-18.763002,-13.33759
0.043533,0.0,0.0,-18.505999,-13.383004
0.043534,0.0,0.0,-18.248623,-13.42831
0.043535,0.0,0.0,-17.990898,-13.473487
0.043536,0.0,0.0,-17.732845,-13.518536
0.043537,0.0,408.73987,-17.474482,-13.563437
0.043538,0.0,408.7393,-15.698769,-13.608164
0.043539,0.0,408.73892,-12.324321,-13.652622
0.04354,0.0,408.73853,-10.36218,-13.6967325
0.043541,0.0,408.73816,-8.400128,-13.740416
0.043542,-408.73807,408.73807,-6.4383054,-13.783618
0.043543,-408.7372,408.7372,-9.687874,-13.82636
0.043544,-408.73676,408.73676,-12.462176,-13.8687315
0.043545,-408.7363,408.7363,-13.907641,-13.910817
0.043546,-408.7358,408.7358,-15.353199,-13.95266
0.043547,-408.73532,408.73532,-16.798754,-13.994315
0.043548,-408.73483,408.73483,-18.24421,-14.035826
0.043549,-408.7343,408.7343,-19.68947,-14.077247
0.04355,-408.7338,408.7338,-21.134443,-14.11862
0.043551,0.0,0.0,-22.57903,-14.159999
0.043552,0.0,0.0,-21.771137,-14.2013855
0.043553,0.0,0.0,-21.413212,-14.242772
0.043554,0.0,0.0,-21.15317,-14.284134
0.043555,0.0,0.0,-20.892641,-14.325472
0.043556,0.0,0.0,-20.631641,-14.366765
0.043557,0.0,0.0,-20.370195,-14.408015
0.043558,0.0,390.9176,-20.108322,-14.449201
0.043559,0.0,390.9172,-18.243404,-14.490291
0.04356,0.0,390.91684,-16.162804,-14.531218
0.043561,0.0,390.91644,-14.271059,-14.571915
0.043562,0.0,390.91605,-12.379204,-14.612315
0.043563,-390.9157,390.9157,-10.48737,-14.652357
0.043564,-390.91507,390.91507,-12.420871,-14.692047
0.043565,-390.9146,390.9146,-14.196886,-14.731432
0.043566,-390.9141,390.9141,-15.563268,-14.770581
0.043567,-390.9136,390.9136,-16.929684,-14.809529
0.043568,-390.9131,390.9131,-18.296041,-14.848333
0.043569,-390.91257,390.91257,-19.66225,-14.887029
0.04357,-390.91205,390.91205,-21.028223,-14.925672
0.043571,-390.9115,390.9115,-22.393867,-14.964299
0.043572,-390.91095,390.91095,-23.759092,-15.002963
0.043573,0.0,0.0,-25.12381,-15.041702
0.043574,0.0,0.0,-23.821947,-15.080518
0.043575,0.0,0.0,-23.355429,-15.119386
0.043576,0.0,0.0,-23.089468,-15.158282
0.043577,0.0,0.0,-22.822947,-15.197205
0.043578,0.0,0.0,-22.555883,-15.2361355
0.043579,0.0,0.0,-22.288301,-15.275071
0.04358,0.0,0.0,-22.02022,-15.313994
0.043581,0.0,0.0,-21.75166,-15.352901
0.043582,0.0,0.0,-21.482641,-15.391775
0.043583,0.0,0.0,-21.213186,-15.430612
0.043584,0.0,0.0,-20.943317,-15.469396
0.043585,0.0,0.0,-20.673054,-15.508121
0.043586,0.0,0.0,-20.402414,-15.546773
0.043587,-390.9135,390.9135,-20.131424,-15.585346
0.043588,-390.91278,390.91278,-21.662344,-15.623861
0.043589,-390.91232,390.91232,-23.888306,-15.662375
0.04359,-390.91187,390.91187,-25.245064,-15.70095
0.043591,-390.91138,390.91138,-26.601257,-15.739631
0.043592,-390.9109,390.9109,-27.9568,-15.7784605
0.043593,-390.9104,390.9104,-29.311602,-15.817484
0.043594,-390.9099,390.9099,-30.66557,-15.856745
0.043595,-390.9094,390.9094,-32.018616,-15.896286
0.043596,-390.90887,390.90887,-33.37065,-15.936151
0.043597,0.0,390.909,-34.72159,-15.976381
0.043598,0.0,390.90833,-31.624937,-16.016935
0.043599,0.0,390.90796,-28.036945,-16.05772
0.0436,0.0,390.9076,-26.126781,-16.098621
0.043601,0.0,0.0,-24.215803,-16.139582
0.043602,0.0,0.0,-24.620876,-16.180569
0.043603,0.0,0.0,-24.23561,-16.221575
0.043604,0.0,0.0,-23.951603,-16.2626
0.043605,0.0,0.0,-23.667051,-16.30362
0.043606,0.0,0.0,-23.381973,-16.344633
0.043607,0.0,0.0,-23.096395,-16.38562
0.043608,-408.7439,408.7439,-22.810335,-16.426579
0.043609,-408.7434,408.7434,-24.238361,-16.467524
0.04361,-408.74295,408.74295,-25.71117,-16.5085
0.043611,-408.74246,408.74246,-27.126785,-16.549557
0.043612,-408.74194,408.74194,-28.541769,-16.590736
0.043613,-408.74146,408.74146,-29.956032,-16.632092
0.043614,-408.74094,408.74094,-31.369476,-16.673664
0.043615,-408.74042,408.74042,-32.782013,-16.715498
0.043616,-408.73987,408.73987,-34.193542,-16.75764
0.043617,-408.73932,408.73932,-35.60398,-16.800137
0.043618,0.0,408.7391,-37.013226,-16.843029
0.043619,0.0,408.73865,-34.620438,-16.886293
0.04362,0.0,408.73825,-32.061375,-16.929855
0.043621,0.0,408.73785,-30.060598,-16.973621
0.043622,0.0,408.73746,-28.058792,-17.017532
0.043623,0.0,0.0,-26.056097,-17.061506
0.043624,0.0,0.0,-27.277771,-17.105545
0.043625,0.0,0.0,-26.7485,-17.14963
0.043626,0.0,0.0,-26.44682,-17.193773
0.043627,0.0,0.0,-26.144484,-17.23794
0.043628,0.0,0.0,-25.841518,-17.28214
0.043629,0.0,0.0,-25.537945,-17.32634
0.04363,0.0,0.0,-25.233788,-17.370546
0.043631,0.0,0.0,-24.92907,-17.41473
0.043632,0.0,0.0,-24.623816,-17.458897
0.043633,0.0,0.0,-24.31805,-17.50302
0.043634,0.0,0.0,-24.011795,-17.5471
0.043635,0.0,0.0,-23.705074,-17.591112
0.043636,0.0,0.0,-23.397915,-17.63506
0.043637,0.0,408.74,-23.090336,-17.678917
0.043638,0.0,408.73947,-21.27613,-17.722656
0.043639,0.0,408.7391,-17.97763,-17.766186
0.04364,0.0,408.73877,-15.965966,-17.809423
0.043641,-408.73846,408.73846,-13.954288,-17.852291
0.043642,-408.73782,408.73782,-16.113327,-17.894808
0.043643,-408.73737,408.73737,-18.03814,-17.937014
0.043644,-408.7369,408.7369,-19.43312,-17.978994
0.043645,-408.73642,408.73642,-20.828093,-18.020773
0.043646,-408.73593,408.73593,-22.222961,-18.06242
0.043647,-408.7354,408.7354,-23.617638,-18.10396
0.043648,-408.7349,408.7349,-25.012026,-18.14546
0.043649,-408.73438,408.73438,-26.406036,-18.186949
0.04365,-408.73386,408.73386,-27.799576,-18.228489
0.043651,0.0,0.0,-29.192553,-18.27011
0.043652,0.0,0.0,-28.296768,-18.311827
0.043653,0.0,0.0,-27.85478,-18.353619
0.043654,0.0,0.0,-27.54262,-18.395466
0.043655,0.0,0.0,-27.229813,-18.437357
0.043656,0.0,0.0,-26.916382,-18.47928
0.043657,0.0,0.0,-26.602352,-18.521225
0.043658,0.0,390.91776,-26.287746,-18.563177
0.043659,0.0,390.9174,-24.36264,-18.605093
0.04366,0.0,390.91702,-22.301495,-18.646914
0.043661,0.0,390.91666,-20.356596,-18.688562
0.043662,0.0,390.9163,-18.41145,-18.729979
0.043663,-390.9161,390.9161,-16.46619,-18.771091
0.043664,-390.91525,390.91525,-19.334795,-18.81193
0.043665,-390.91473,390.91473,-21.697264,-18.852554
0.043666,-390.91425,390.91425,-23.009773,-18.893053
0.043667,-390.91373,390.91373,-24.322088,-18.93345
0.043668,-390.91318,390.91318,-25.634117,-18.973808
0.043669,-390.91266,390.91266,-26.945778,-19.014154
0.04367,-390.9121,390.9121,-28.25698,-19.054546
0.043671,-390.91156,390.91156,-29.567642,-19.095015
0.043672,-390.91098,390.91098,-30.877674,-19.135612
0.043673,0.0,0.0,-32.18699,-19.176373
0.043674,0.0,0.0,-30.766882,-19.217295
0.043675,0.0,0.0,-30.176676,-19.258348
0.043676,0.0,0.0,-29.85472,-19.29951
0.043677,0.0,0.0,-29.532019,-19.340769
0.043678,0.0,0.0,-29.2086,-19.382109
0.043679,0.0,0.0,-28.884485,-19.423523
0.04368,0.0,0.0,-28.559702,-19.464993
0.043681,0.0,0.0,-28.234272,-19.506508
0.043682,0.0,0.0,-27.908224,-19.548054
0.043683,0.0,0.0,-27.58158,-19.589622
0.043684,0.0,0.0,-27.254366,-19.631195
0.043685,0.0,0.0,-26.926607,-19.672764
0.043686,0.0,0.0,-26.598328,-19.714312
0.043687,-390.9136,390.9136,-26.269554,-19.75583
0.043688,-390.9129,390.9129,-27.753231,-19.797338
0.043689,-390.91245,390.91245,-29.780104,-19.83889
0.04369,-390.91196,390.91196,-31.078676,-19.88054
0.043691,-390.91147,390.91147,-32.376568,-19.92233
0.043692,-390.91098,390.91098,-33.673695,-19.964308
0.043693,-390.9105,390.9105,-34.96997,-20.006508
0.043694,-390.90997,390.90997,-36.265312,-20.048975
0.043695,-390.90945,390.90945,-37.55963,-20.091747
0.043696,-390.90894,390.90894,-38.852844,-20.13487
0.043697,0.0,390.9088,-40.144863,-20.17838
0.043698,0.0,390.90836,-37.687065,-20.222248
0.043699,0.0,390.908,-34.97148,-20.266401
0.0437,0.0,390.90762,-33.002106,-20.31074
0.043701,0.0,0.0,-31.031729,-20.355206
0.043702,0.0,0.0,-31.477419,-20.399767
0.043703,0.0,0.0,-30.997248,-20.444414
0.043704,0.0,0.0,-30.653307,-20.48914
0.043705,0.0,0.0,-30.308645,-20.533924
0.043706,0.0,0.0,-29.96329,-20.578756
0.043707,0.0,0.0,-29.61727,-20.62362
0.043708,-408.744,408.744,-29.270609,-20.668505
0.043709,-408.7435,408.7435,-30.626434,-20.713428
0.04371,-408.743,408.743,-31.981674,-20.758427
0.043711,-408.7425,408.7425,-33.336235,-20.803549
0.043712,-408.742,408.742,-34.690025,-20.848837
0.043713,-408.7415,408.7415,-36.042965,-20.894335
0.043714,-408.74094,408.74094,-37.394955,-20.940084
0.043715,-408.74042,408.74042,-38.745914,-20.986132
0.043716,-408.73987,408.73987,-40.09575,-21.032516
0.043717,-408.7393,408.7393,-41.44437,-21.079283
0.043718,-408.73874,408.73874,-42.79169,-21.12647
0.043719,0.0,408.73886,-44.137623,-21.174122
0.04372,0.0,408.73822,-40.945335,-21.222195
0.043721,0.0,408.73785,-37.15024,-21.270584
0.043722,0.0,408.73746,-35.085636,-21.319176
0.043723,0.0,0.0,-33.01995,-21.3679
0.043724,0.0,0.0,-34.39158,-21.416744
0.043725,0.0,0.0,-33.72185,-21.465706
0.043726,0.0,0.0,-33.35662,-21.51478
0.043727,0.0,0.0,-32.990555,-21.563936
0.043728,0.0,0.0,-32.623684,-21.613174
0.043729,0.0,0.0,-32.256035,-21.662468
0.04373,0.0,0.0,-31.887632,-21.711815
0.043731,0.0,0.0,-31.518509,-21.761187
0.043732,0.0,0.0,-31.148691,-21.810581
